AUROC,MSE,TRAIN_LOSS,VAL_LOSS,ACCURACY,RECALL,PRECISION,F1,CONFUSION_MATRIX
0.919439507636,0.0414209183972,0.0704548577509,0.0405092472847,0.94701986755,0.765625,0.355072463768,0.485148514851,"[[1810   89]
 [  15   49]]"
0.919398367562,0.0522837426753,0.0785197534664,0.0530545103699,0.932755985736,0.78125,0.297619047619,0.431034482759,"[[1781  118]
 [  14   50]]"
0.919398367562,0.0528426476751,0.0786109360478,0.0541151531048,0.931227712685,0.78125,0.292397660819,0.425531914894,"[[1778  121]
 [  14   50]]"
0.919324315429,0.0425709333377,0.0547345853745,0.042938106605,0.946510443199,0.78125,0.354609929078,0.487804878049,"[[1808   91]
 [  14   50]]"
0.919316087414,0.0463490648674,0.0603154460054,0.0481268376052,0.952623535405,0.78125,0.387596899225,0.518134715026,"[[1820   79]
 [  14   50]]"
0.9193078594,0.0366039223692,0.0482196093169,0.0362074616274,0.955680081508,0.71875,0.4,0.513966480447,"[[1830   69]
 [  18   46]]"
0.919217351237,0.0457563289081,0.0646199162815,0.0455140322295,0.941925624045,0.796875,0.335526315789,0.472222222222,"[[1798  101]
 [  13   51]]"
0.919180325171,0.0759711974215,0.089369176909,0.0761847281022,0.923076923077,0.8125,0.272251308901,0.407843137255,"[[1760  139]
 [  12   52]]"
0.919093931016,0.0538322864896,0.0822880237591,0.0541236681995,0.929190015283,0.78125,0.285714285714,0.418410041841,"[[1774  125]
 [  14   50]]"
0.919085703002,0.0442030687016,0.0552736423764,0.0448853706867,0.943963321447,0.78125,0.342465753425,0.47619047619,"[[1803   96]
 [  14   50]]"
0.919065132965,0.0415354463289,0.0531877599596,0.0407070230909,0.946510443199,0.765625,0.352517985612,0.48275862069,"[[1809   90]
 [  15   49]]"
0.919023992891,0.0624671229473,0.0646361615141,0.064615879637,0.932755985736,0.734375,0.29012345679,0.41592920354,"[[1784  115]
 [  17   47]]"
0.919019878884,0.0448836832621,0.0534507063766,0.0440876809586,0.939887926643,0.78125,0.324675324675,0.45871559633,"[[1795  104]
 [  14   50]]"
0.918995194839,0.0523008332062,0.0816956166559,0.0528056355047,0.931227712685,0.78125,0.292397660819,0.425531914894,"[[1778  121]
 [  14   50]]"
0.918888230648,0.0428807956984,0.0542377631877,0.0418290389772,0.94701986755,0.78125,0.357142857143,0.490196078431,"[[1809   90]
 [  14   50]]"
0.918863546603,0.0466738838396,0.0571031103934,0.0466060867489,0.939378502292,0.796875,0.324840764331,0.461538461538,"[[1793  106]
 [  13   51]]"
0.918715442338,0.0430221052335,0.0542066172746,0.0429600839571,0.943963321447,0.765625,0.340277777778,0.471153846154,"[[1804   95]
 [  15   49]]"
0.91866607425,0.0412344385233,0.055046911929,0.041270523109,0.948038716251,0.765625,0.360294117647,0.49,"[[1812   87]
 [  15   49]]"
0.918616706161,0.0424810292492,0.0535699027991,0.0416733980346,0.943453897096,0.78125,0.340136054422,0.473933649289,"[[1802   97]
 [  14   50]]"
0.918612592154,0.0461116112413,0.0728255007269,0.0467521094629,0.938869077942,0.78125,0.320512820513,0.454545454545,"[[1793  106]
 [  14   50]]"
0.918526197999,0.0662010867843,0.0962509913003,0.0666829333636,0.92664289353,0.78125,0.277777777778,0.409836065574,"[[1769  130]
 [  14   50]]"
0.918427461822,0.0456791333313,0.0652764145886,0.0455303908944,0.940906775344,0.796875,0.331168831169,0.467889908257,"[[1796  103]
 [  13   51]]"
0.918394549763,0.0324545028787,0.0434557097916,0.0318701220914,0.962812022415,0.765625,0.457943925234,0.573099415205,"[[1841   58]
 [  15   49]]"
0.91833695366,0.0477674080803,0.0750617078674,0.0476904045582,0.939887926643,0.765625,0.322368421053,0.453703703704,"[[1796  103]
 [  15   49]]"
0.918229989468,0.0470815403109,0.0584232411476,0.0471480168045,0.939378502292,0.796875,0.324840764331,0.461538461538,"[[1793  106]
 [  13   51]]"
0.918172393365,0.0467627357799,0.0722335406376,0.0456402423762,0.942435048395,0.796875,0.337748344371,0.474418604651,"[[1799  100]
 [  13   51]]"
0.918040745129,0.0448270603444,0.0642186987489,0.0449340305273,0.942944472746,0.796875,0.34,0.476635514019,"[[1800   99]
 [  13   51]]"
0.918032517114,0.0571445510513,0.0880278158258,0.0575493555155,0.931737137035,0.78125,0.294117647059,0.42735042735,"[[1779  120]
 [  14   50]]"
0.918032517114,0.0457346278525,0.0488432020828,0.0453011735393,0.943453897096,0.8125,0.344370860927,0.483720930233,"[[1800   99]
 [  12   52]]"
0.918016061085,0.0474857714761,0.0666245327895,0.0476715288654,0.939378502292,0.796875,0.324840764331,0.461538461538,"[[1793  106]
 [  13   51]]"
0.917843272775,0.0597069530705,0.0914435330925,0.0599701924213,0.930718288334,0.78125,0.290697674419,0.423728813559,"[[1777  122]
 [  14   50]]"
0.917826816746,0.0533483205763,0.0813760771526,0.0544761978052,0.931737137035,0.78125,0.294117647059,0.42735042735,"[[1779  120]
 [  14   50]]"
0.917744536598,0.0545046312922,0.0536901437262,0.0566314306494,0.914926133469,0.78125,0.246305418719,0.374531835206,"[[1746  153]
 [  14   50]]"
0.917736308583,0.0285342861142,0.0448349034838,0.0275655077088,0.96892511462,0.6875,0.517647058824,0.590604026846,"[[1858   41]
 [  20   44]]"
0.917662256451,0.0413764784397,0.0727683542458,0.0420756919289,0.94701986755,0.734375,0.350746268657,0.474747474747,"[[1812   87]
 [  17   47]]"
0.917654028436,0.0487314888627,0.0756548454208,0.0489803697918,0.934284258788,0.765625,0.300613496933,0.431718061674,"[[1785  114]
 [  15   49]]"
0.917629344392,0.0597675337438,0.0918781723915,0.0603418956064,0.932755985736,0.765625,0.295180722892,0.426086956522,"[[1782  117]
 [  15   49]]"
0.917588204318,0.0487859019634,0.0736887967854,0.0484725184564,0.939378502292,0.796875,0.324840764331,0.461538461538,"[[1793  106]
 [  13   51]]"
0.917555292259,0.0372749689855,0.0398920835681,0.0352464708897,0.956698930209,0.703125,0.405405405405,0.514285714286,"[[1833   66]
 [  19   45]]"
0.917518266193,0.0654142341914,0.0810902255803,0.0652846524323,0.933265410087,0.75,0.294478527607,0.422907488987,"[[1784  115]
 [  16   48]]"
0.91736604792,0.0450543354127,0.063003219983,0.0455817190378,0.944472745797,0.78125,0.344827586207,0.478468899522,"[[1804   95]
 [  14   50]]"
0.91736604792,0.0502888012701,0.0765966145894,0.0508653910852,0.932246561386,0.765625,0.293413173653,0.424242424242,"[[1781  118]
 [  15   49]]"
0.917341363876,0.0518865378559,0.0757160780467,0.0502466799788,0.946001018849,0.75,0.347826086957,0.475247524752,"[[1809   90]
 [  16   48]]"
0.917123321485,0.0474511635903,0.074314663612,0.0479026265617,0.93632195619,0.765625,0.308176100629,0.439461883408,"[[1789  110]
 [  15   49]]"
0.916979331227,0.0526679681633,0.0783462899876,0.0536977162966,0.931737137035,0.78125,0.294117647059,0.42735042735,"[[1779  120]
 [  14   50]]"
0.916839454976,0.0535555782317,0.0791478108937,0.0538499073394,0.932246561386,0.796875,0.298245614035,0.434042553191,"[[1779  120]
 [  13   51]]"
0.916831226962,0.047944050925,0.0747955371369,0.0481833842688,0.93632195619,0.765625,0.308176100629,0.439461883408,"[[1789  110]
 [  15   49]]"
0.91680242891,0.0505391256813,0.0715614190604,0.0518212857277,0.929190015283,0.765625,0.28323699422,0.413502109705,"[[1775  124]
 [  15   49]]"
0.916781858873,0.0477022203384,0.0739116435211,0.0481483345884,0.937850229241,0.78125,0.316455696203,0.45045045045,"[[1791  108]
 [  14   50]]"
0.916493878357,0.0549575382556,0.079183366003,0.0551575812664,0.923076923077,0.796875,0.269841269841,0.403162055336,"[[1761  138]
 [  13   51]]"
0.916321090047,0.0503951277308,0.0766862877241,0.0506011597075,0.932755985736,0.765625,0.295180722892,0.426086956522,"[[1782  117]
 [  15   49]]"
0.916304634018,0.0502638351183,0.0775264613917,0.0506964266513,0.934284258788,0.78125,0.30303030303,0.436681222707,"[[1784  115]
 [  14   50]]"
0.916205897841,0.0426827336216,0.0539426746959,0.0427453411889,0.945491594498,0.765625,0.347517730496,0.478048780488,"[[1807   92]
 [  15   49]]"
0.915963171406,0.0400937909388,0.0544668143556,0.0412631871314,0.949566989302,0.75,0.36641221374,0.492307692308,"[[1816   83]
 [  16   48]]"
0.915930259347,0.0355864732985,0.0448241620797,0.0361437174386,0.955170657157,0.765625,0.401639344262,0.52688172043,"[[1826   73]
 [  15   49]]"
0.915819181148,0.0493163863171,0.0742402688021,0.0491894706248,0.934793683138,0.78125,0.30487804878,0.438596491228,"[[1785  114]
 [  14   50]]"
0.915572340706,0.048246527982,0.0739851312961,0.0491108367187,0.935812531839,0.765625,0.30625,0.4375,"[[1788  111]
 [  15   49]]"
0.915169167983,0.0404109128901,0.0506322952753,0.0398519434696,0.952623535405,0.734375,0.382113821138,0.502673796791,"[[1823   76]
 [  17   47]]"
0.914654917062,0.0388039275926,0.0393986636797,0.0349405988534,0.953642384106,0.71875,0.386554621849,0.502732240437,"[[1826   73]
 [  18   46]]"
0.914445102686,0.0460139312146,0.0696116546242,0.0482089878511,0.944472745797,0.765625,0.342657342657,0.473429951691,"[[1805   94]
 [  15   49]]"
0.914403962612,0.0403977501475,0.0610753021932,0.0353915604072,0.958736627611,0.734375,0.423423423423,0.537142857143,"[[1835   64]
 [  17   47]]"
0.914202376251,0.0428177716061,0.0801930901508,0.0409457875562,0.956698930209,0.71875,0.407079646018,0.519774011299,"[[1832   67]
 [  18   46]]"
0.913700467351,0.0431303725998,0.0621728495505,0.0462800452712,0.960774325013,0.703125,0.436893203883,0.538922155689,"[[1841   58]
 [  19   45]]"
0.913597617167,0.0320941339797,0.133921516442,0.030075237068,0.96790626592,0.609375,0.506493506494,0.553191489362,"[[1861   38]
 [  25   39]]"
0.913383688784,0.0428587390706,0.0701308715355,0.0436084368072,0.941925624045,0.765625,0.331081081081,0.462264150943,"[[1800   99]
 [  15   49]]"
0.912602027383,0.0541737429936,0.0768442023106,0.0548881099053,0.927661742231,0.78125,0.280898876404,0.413223140496,"[[1771  128]
 [  14   50]]"
0.912519747235,0.0407910353036,0.0683264540523,0.0420096751671,0.951095262354,0.71875,0.370967741935,0.489361702128,"[[1821   78]
 [  18   46]]"
0.912219424697,0.0398877787476,0.131860387959,0.0390807120848,0.959755476312,0.6875,0.427184466019,0.526946107784,"[[1840   59]
 [  20   44]]"
0.912157714587,0.0563404642666,0.067627996089,0.0569858464823,0.935812531839,0.765625,0.30625,0.4375,"[[1788  111]
 [  15   49]]"
0.912067206424,0.0375994846568,0.0737723480983,0.0341902924521,0.956698930209,0.703125,0.405405405405,0.514285714286,"[[1833   66]
 [  19   45]]"
0.911552955503,0.0527911456082,0.0535474710239,0.0526096466226,0.93683138054,0.734375,0.305194805195,0.43119266055,"[[1792  107]
 [  17   47]]"
0.911520043444,0.0416474552022,0.0883793143738,0.03805805093,0.95822720326,0.703125,0.416666666667,0.523255813953,"[[1836   63]
 [  19   45]]"
0.911450105319,0.0339358797321,0.0405950673977,0.0346906192707,0.960264900662,0.734375,0.435185185185,0.546511627907,"[[1838   61]
 [  17   47]]"
0.911273203002,0.0427221804632,0.0699658232501,0.0452636738254,0.957208354559,0.734375,0.412280701754,0.52808988764,"[[1832   67]
 [  17   47]]"
0.910590277778,0.0600007973686,0.0789142640973,0.0610809593512,0.939887926643,0.6875,0.30985915493,0.427184466019,"[[1801   98]
 [  20   44]]"
0.909541205898,0.0743811018163,0.0889136848722,0.0753624443037,0.922567498726,0.78125,0.265957446809,0.396825396825,"[[1761  138]
 [  14   50]]"
0.909500065824,0.0540976636419,0.0754264002358,0.0578081589895,0.938869077942,0.78125,0.320512820513,0.454545454545,"[[1793  106]
 [  14   50]]"
0.909261453397,0.0441481787072,0.0850310430048,0.040403174975,0.951095262354,0.671875,0.364406779661,0.472527472527,"[[1824   75]
 [  21   43]]"
0.909109235124,0.113248848805,0.0940010795795,0.107483359242,0.879775853286,0.84375,0.192857142857,0.313953488372,"[[1673  226]
 [  10   54]]"
0.908525046077,0.0538792298388,0.0694148719629,0.0541856557693,0.943963321447,0.765625,0.340277777778,0.471153846154,"[[1804   95]
 [  15   49]]"
0.908488020011,0.0484231308829,0.0553840668445,0.0551329038878,0.951095262354,0.796875,0.380597014925,0.515151515152,"[[1816   83]
 [  13   51]]"
0.908302889679,0.0387228895573,0.0937480638184,0.0370411387342,0.961283749363,0.703125,0.441176470588,0.542168674699,"[[1842   57]
 [  19   45]]"
0.906727224855,0.0368775657581,0.0394594706039,0.0359429890085,0.95771777891,0.75,0.417391304348,0.536312849162,"[[1832   67]
 [  16   48]]"
0.905155674039,0.0677361707565,0.094488195899,0.0643365462515,0.931737137035,0.78125,0.294117647059,0.42735042735,"[[1779  120]
 [  14   50]]"
0.905024025803,0.0501318380145,0.0751689701707,0.0527204480117,0.920020376974,0.796875,0.261538461538,0.393822393822,"[[1755  144]
 [  13   51]]"
0.90399552396,0.0475508284778,0.0546583233504,0.0503487922517,0.940397350993,0.71875,0.31724137931,0.44019138756,"[[1800   99]
 [  18   46]]"
0.903937927857,0.0708136651656,0.0873470853211,0.0802262057375,0.929190015283,0.796875,0.28813559322,0.423236514523,"[[1773  126]
 [  13   51]]"
0.898778962612,0.0947041761312,0.0797107084871,0.0944724022947,0.90524707081,0.8125,0.230088495575,0.358620689655,"[[1725  174]
 [  12   52]]"
0.89868845445,0.0611441532928,0.0787428840408,0.0637673184306,0.928171166582,0.765625,0.28,0.410041841004,"[[1773  126]
 [  15   49]]"
0.898622630332,0.0659268599082,0.0609475915593,0.0653353571573,0.932246561386,0.765625,0.293413173653,0.424242424242,"[[1781  118]
 [  15   49]]"
0.897199183781,0.0968009266647,0.0939558993575,0.099388226411,0.903209373408,0.84375,0.230769230769,0.362416107383,"[[1719  180]
 [  10   54]]"
0.897046965508,0.0343583587947,0.0619132088724,0.0319376912536,0.965359144167,0.671875,0.477777777778,0.558441558442,"[[1852   47]
 [  21   43]]"
0.89698114139,0.0565833246146,0.0603200633266,0.0589019207628,0.940397350993,0.71875,0.31724137931,0.44019138756,"[[1800   99]
 [  18   46]]"
0.895298512375,0.040302101467,0.0516996477357,0.0350044525203,0.954151808456,0.671875,0.383928571429,0.488636363636,"[[1830   69]
 [  21   43]]"
0.894360518694,0.048379876653,0.0747291099556,0.0453606128283,0.951604686704,0.78125,0.381679389313,0.512820512821,"[[1818   81]
 [  14   50]]"
0.893702277514,0.0458902865243,0.0703341206989,0.0461268200711,0.953642384106,0.78125,0.393700787402,0.523560209424,"[[1822   77]
 [  14   50]]"
0.893212710637,0.0392988866485,0.0644293375914,0.0338801615259,0.953132959755,0.6875,0.379310344828,0.488888888889,"[[1827   72]
 [  20   44]]"
0.892908274092,0.0681749888274,0.0657927772123,0.0756601584158,0.931227712685,0.828125,0.299435028249,0.439834024896,"[[1775  124]
 [  11   53]]"
0.890587973934,0.03813999255,0.0879362059352,0.0364488207723,0.961793173714,0.703125,0.445544554455,0.545454545455,"[[1843   56]
 [  19   45]]"
0.889316745656,0.0481823804309,0.0698132057652,0.0488403096005,0.950076413653,0.734375,0.3671875,0.489583333333,"[[1818   81]
 [  17   47]]"
0.888962941022,0.258161615002,0.216981285052,0.257157176156,0.357106469689,0.9375,0.0455235204856,0.0868306801737,"[[ 641 1258]
 [   4   60]]"
0.886646754871,0.114070808456,0.118110349328,0.12337787823,0.885888945492,0.859375,0.203703703704,0.329341317365,"[[1684  215]
 [   9   55]]"
0.885807497367,0.0522774079075,0.102126104585,0.0499485750644,0.9475292919,0.734375,0.353383458647,0.477157360406,"[[1813   86]
 [  17   47]]"
0.885564770932,0.0335949435462,0.0795119930513,0.0318660932232,0.965868568518,0.65625,0.48275862069,0.556291390728,"[[1854   45]
 [  22   42]]"
0.88354890732,0.0400922744765,0.127926270206,0.037998577878,0.959246051961,0.71875,0.425925925926,0.53488372093,"[[1837   62]
 [  18   46]]"
0.8824216693,0.0487146905579,0.0704289120125,0.0496938755084,0.951095262354,0.75,0.375,0.5,"[[1819   80]
 [  16   48]]"
0.881812796209,0.0314968466747,0.119609182862,0.0273088335342,0.96841569027,0.53125,0.515151515152,0.523076923077,"[[1867   32]
 [  30   34]]"
0.881269747235,0.0416879571791,0.0895902146069,0.0392451240329,0.95822720326,0.703125,0.416666666667,0.523255813953,"[[1836   63]
 [  19   45]]"
0.879348505793,0.0486788613029,0.0987362817777,0.0527293369113,0.951095262354,0.765625,0.376923076923,0.505154639175,"[[1818   81]
 [  15   49]]"
0.879332049763,0.0339517637814,0.0711274195403,0.0318853238478,0.965868568518,0.6875,0.483516483516,0.567741935484,"[[1852   47]
 [  20   44]]"
0.875789889415,0.0469935254741,0.0684736462029,0.0413551339376,0.953132959755,0.75,0.387096774194,0.510638297872,"[[1823   76]
 [  16   48]]"
0.87540728673,0.0455710883237,0.0433954638953,0.0472710966365,0.949566989302,0.796875,0.372262773723,0.507462686567,"[[1813   86]
 [  13   51]]"
0.875143990258,0.0473639095072,0.106650154666,0.0433792699656,0.952623535405,0.75,0.384,0.507936507937,"[[1822   77]
 [  16   48]]"
0.873979726172,0.0810968897126,0.09055121595,0.0792976665053,0.918492103923,0.828125,0.262376237624,0.398496240602,"[[1750  149]
 [  11   53]]"
0.871235683254,0.0413187105879,0.0589222799477,0.0399094381418,0.958736627611,0.75,0.424778761062,0.542372881356,"[[1834   65]
 [  16   48]]"
0.870268891522,0.043382594393,0.117679404665,0.0408547546954,0.956189505858,0.71875,0.40350877193,0.516853932584,"[[1831   68]
 [  18   46]]"
0.865282714587,0.0304534591962,0.0642570068508,0.0273819712107,0.969434538971,0.671875,0.524390243902,0.58904109589,"[[1860   39]
 [  21   43]]"
0.859769944708,0.030762643239,0.0899394258645,0.0295788167001,0.969434538971,0.6875,0.52380952381,0.594594594595,"[[1859   40]
 [  20   44]]"
0.859728804634,0.0342622323432,0.0894487833615,0.0348580987009,0.965359144167,0.71875,0.479166666667,0.575,"[[1849   50]
 [  18   46]]"
0.858058517641,0.0509933225874,0.113646663812,0.0499468072489,0.949057564952,0.75,0.363636363636,0.489795918367,"[[1815   84]
 [  16   48]]"
0.8546315495,0.0601495471988,0.085084479677,0.0594865459261,0.939887926643,0.765625,0.322368421053,0.453703703704,"[[1796  103]
 [  15   49]]"
0.852714422064,0.0488741214544,0.0901490963558,0.0426734910776,0.951095262354,0.734375,0.373015873016,0.494736842105,"[[1820   79]
 [  17   47]]"
0.85164066614,0.214715939889,0.165354009219,0.219550492658,0.782475802343,0.90625,0.12108559499,0.213627992634,"[[1478  421]
 [   6   58]]"
0.846267772512,0.215361436705,0.226595936563,0.215988526256,0.806928171167,0.78125,0.120481927711,0.208768267223,"[[1534  365]
 [  14   50]]"
0.77318654555,0.0290390416875,0.176191730333,0.028542012599,0.970962812022,0.53125,0.55737704918,0.544,"[[1872   27]
 [  30   34]]"
0.748193950764,0.96739670906,0.499999949924,0.967889865604,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.744976796998,0.0254721357473,0.178754077574,0.0224269769676,0.974528782476,0.4375,0.666666666667,0.528301886792,"[[1885   14]
 [  36   28]]"
0.726509017904,0.0468468389098,0.177771925239,0.0453618749175,0.953132959755,0.484375,0.344444444444,0.402597402597,"[[1840   59]
 [  33   31]]"
0.6410158307,0.032603158431,0.5,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.5,0.967396841569,0.499999999953,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.500000000031,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.500000000157,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.500000000157,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.499999999953,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.500000000008,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.032603158431,0.500000000235,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.5,0.967396841569,0.499999999969,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.499999996715,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.5,0.967396841569,0.499999999969,0.96788990771,0.032603158431,1.0,0.032603158431,0.0631475086334,"[[   0 1899]
 [   0   64]]"
0.465508162191,0.032603158431,0.500000000024,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.463747367035,0.0326016558469,0.499979093788,0.0321086996527,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.451249012638,0.032603158431,0.499999999984,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.162067206424,0.205131372127,0.286732908074,0.205793859185,0.699949057565,0.046875,0.00564971751412,0.0100840336134,"[[1371  528]
 [  61    3]]"
0.13047985782,0.032603158431,0.500000000141,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.125691153239,0.032603158431,0.499999999984,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
0.116627994997,0.032603158431,0.500000000141,0.0321100918115,0.967396841569,0.0,0.0,0.0,"[[1899    0]
 [  64    0]]"
